PATH;NUM_PRODUCTS;TIME;R;AND_OPTIMIZATION;AND_THRESHOLD;REORDER_VARIABLES;N_EDGES;N_NODES
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;433.174;1;1;1;1;1.35038e+06;831718
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;99.1705;1;1;1;0;4.53417e+06;2.77273e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;212.026;1;1;2;1;827349;321671
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;130.132;1;1;2;0;6.02877e+06;3.40153e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;85.2029;1;1;5;1;1.32968e+06;665017
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;79.0194;1;1;5;0;5.2582e+06;2.98853e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;56.2372;1;1;10;1;1.32968e+06;665017
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;105.896;1;1;10;0;5.2582e+06;2.98853e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;97.1805;1;1;20;1;1.32968e+06;665017
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;121.982;1;1;20;0;5.2582e+06;2.98853e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;107.834;1;1;50;1;1.32968e+06;665017
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;103.723;1;1;50;0;5.2582e+06;2.98853e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;199.157;2;1;0;1;653654;386728
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;84.957;2;1;0;0;4.26224e+06;2.82296e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;440.321;2;1;1;1;1.09736e+06;654218
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;108.093;2;1;1;0;4.53417e+06;2.77273e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;143.928;2;1;2;1;531629;232775
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;120.009;2;1;2;0;5.75844e+06;3.25029e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;47.7572;2;1;5;1;835723;382885
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;107.327;2;1;5;0;4.57421e+06;2.78022e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;27.5675;2;1;10;1;835723;382885
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;69.903;2;1;10;0;4.57421e+06;2.78022e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;25.4791;2;1;20;1;835723;382885
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;71.6979;2;1;20;0;4.57421e+06;2.78022e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;39.3258;2;1;50;1;835723;382885
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;94.3752;2;1;50;0;4.57421e+06;2.78022e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;422.877;5;1;0;1;646491;417405
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;90.6467;5;1;0;0;4.26224e+06;2.82296e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;190.621;5;1;1;1;1.22335e+06;793912
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;66.8162;5;1;1;0;3.78417e+06;2.3927e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;151.226;5;1;2;1;591713;224992
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;79.4674;5;1;2;0;4.62551e+06;2.72354e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;227.26;5;1;5;1;567271;224802
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;66.9312;5;1;5;0;4.2993e+06;2.41687e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;225.535;5;1;10;1;567271;224802
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;73.3902;5;1;10;0;4.2993e+06;2.41687e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;232.432;5;1;20;1;567271;224802
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;65.2942;5;1;20;0;4.2993e+06;2.41687e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;228.243;5;1;50;1;567271;224802
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;73.0652;5;1;50;0;4.2993e+06;2.41687e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;360.165;10;1;0;1;727681;481486
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;54.7628;10;1;0;0;4.26224e+06;2.82296e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;102.614;10;1;1;1;759286;477226
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;57.704;10;1;1;0;3.78417e+06;2.3927e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;134.229;10;1;2;1;321879;148575
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;60.2996;10;1;2;0;4.62551e+06;2.61805e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;81.4698;10;1;5;1;553308;255628
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;57.3387;10;1;5;0;3.49747e+06;2.15726e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;93.1445;10;1;10;1;553308;255628
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;55.8088;10;1;10;0;3.49747e+06;2.15726e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;82.1569;10;1;20;1;553308;255628
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;37.6353;10;1;20;0;3.49747e+06;2.15726e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;50.6391;10;1;50;1;553308;255628
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;37.2682;10;1;50;0;3.49747e+06;2.15726e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;115.113;20;1;0;1;1.15624e+06;745887
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;56.4066;20;1;0;0;4.26224e+06;2.82296e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;47.81;20;1;1;1;1.62663e+06;1.09232e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;35.5092;20;1;1;0;3.68742e+06;2.3927e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;21.9278;20;1;2;1;694983;347556
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;27.136;20;1;2;0;3.49757e+06;2.15775e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;31.6574;20;1;5;1;590383;276184
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;27.3235;20;1;5;0;3.49747e+06;2.15726e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;31.491;20;1;10;1;590383;276184
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;26.7745;20;1;10;0;3.49747e+06;2.15726e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;31.5019;20;1;20;1;590383;276184
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;27.2655;20;1;20;0;3.49747e+06;2.15726e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;31.983;20;1;50;1;590383;276184
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;28.2006;20;1;50;0;3.49747e+06;2.15726e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;85.504;50;1;0;1;4.26224e+06;2.82296e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;85.4726;50;1;0;0;4.26224e+06;2.82296e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;42.4545;50;1;1;1;3.68742e+06;2.3927e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;43.3378;50;1;1;0;3.68742e+06;2.3927e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;55.5864;50;1;2;1;3.49757e+06;2.15775e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;55.3701;50;1;2;0;3.49757e+06;2.15775e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;56.4781;50;1;5;1;3.49747e+06;2.15726e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;58.8645;50;1;5;0;3.49747e+06;2.15726e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;58.332;50;1;10;1;3.49747e+06;2.15726e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;57.2743;50;1;10;0;3.49747e+06;2.15726e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;56.4158;50;1;20;1;3.49747e+06;2.15726e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;58.7473;50;1;20;0;3.49747e+06;2.15726e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;56.5627;50;1;50;1;3.49747e+06;2.15726e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-2.xml;12415718662171809504878176;58.6481;50;1;50;0;3.49747e+06;2.15726e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;6.82951;1;1;0;1;302331;181073
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;6.70094;1;1;0;0;302331;181073
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;15.3252;1;1;1;1;110508;64139
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;5.71601;1;1;1;0;200755;119628
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;6.8081;1;1;2;1;298589;178582
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;7.22787;1;1;2;0;298589;178582
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;6.81521;1;1;5;1;298589;178582
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;6.82559;1;1;5;0;298589;178582
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;24.1023;1;1;10;1;130091;66443
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;3.84109;1;1;10;0;243845;123762
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;23.7098;1;1;20;1;130091;66443
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;4.16872;1;1;20;0;243845;123762
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;23.3791;1;1;50;1;130091;66443
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;4.24455;1;1;50;0;243845;123762
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;5.08904;2;1;0;1;302331;181073
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;5.44045;2;1;0;0;302331;181073
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;4.40422;2;1;1;1;188485;113621
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;4.34193;2;1;1;0;188485;113621
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;5.66718;2;1;2;1;298589;178582
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;5.57515;2;1;2;0;298589;178582
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;5.71563;2;1;5;1;298589;178582
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;5.39753;2;1;5;0;298589;178582
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;9.4459;2;1;10;1;130091;66443
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;2.88262;2;1;10;0;219497;110407
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;9.39502;2;1;20;1;130091;66443
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;2.86355;2;1;20;0;219497;110407
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;9.40513;2;1;50;1;130091;66443
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;2.94143;2;1;50;0;219497;110407
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;15.6399;5;1;0;1;168950;100465
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;3.37745;5;1;0;0;288498;174922
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;2.70557;5;1;1;1;181576;106554
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;2.82147;5;1;1;0;181576;106554
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;12.5839;5;1;2;1;162005;97328
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;3.54438;5;1;2;0;298589;178582
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;13.057;5;1;5;1;162005;97328
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;3.64716;5;1;5;0;298589;178582
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;2.31738;5;1;10;1;195283;96865
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;2.29542;5;1;10;0;195283;96865
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;2.28755;5;1;20;1;195283;96865
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;2.26081;5;1;20;0;195283;96865
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;2.20002;5;1;50;1;195283;96865
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;2.23249;5;1;50;0;195283;96865
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;15.2685;10;1;0;1;124946;77793
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;2.96297;10;1;0;0;288498;174922
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;2.43696;10;1;1;1;167773;98861
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;2.31037;10;1;1;0;167773;98861
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;12.2663;10;1;2;1;133396;82087
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;2.76669;10;1;2;0;244454;143641
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;11.9144;10;1;5;1;133396;82087
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;2.77597;10;1;5;0;244454;143641
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;1.86569;10;1;10;1;181843;90784
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;1.88596;10;1;10;0;181843;90784
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;2.06851;10;1;20;1;181843;90784
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;1.84937;10;1;20;0;181843;90784
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;1.89396;10;1;50;1;181843;90784
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;1.86197;10;1;50;0;181843;90784
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;21.834;20;1;0;1;102388;68019
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;3.86938;20;1;0;0;288498;174922
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;2.77265;20;1;1;1;167773;98861
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;2.76128;20;1;1;0;167773;98861
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;17.7374;20;1;2;1;133396;82087
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;3.44929;20;1;2;0;244454;143641
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;17.2287;20;1;5;1;133396;82087
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;3.49589;20;1;5;0;244454;143641
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;2.52064;20;1;10;1;181843;90784
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;2.55661;20;1;10;0;181843;90784
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;2.50929;20;1;20;1;181843;90784
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;2.44847;20;1;20;0;181843;90784
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;2.42344;20;1;50;1;181843;90784
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;2.45151;20;1;50;0;181843;90784
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;92.127;50;1;0;1;170790;103415
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;92.8596;50;1;0;0;170790;103415
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;114.482;50;1;1;1;167773;98861
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;116.569;50;1;1;0;167773;98861
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;44.7381;50;1;2;1;219869;131317
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;44.2897;50;1;2;0;219869;131317
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;43.9396;50;1;5;1;219869;131317
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;43.2232;50;1;5;0;219869;131317
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;46.0744;50;1;10;1;181843;90784
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;46.8119;50;1;10;0;181843;90784
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;45.492;50;1;20;1;181843;90784
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;45.4513;50;1;20;0;181843;90784
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;47.728;50;1;50;1;181843;90784
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-3.xml;5737350783042991360;45.5288;50;1;50;0;181843;90784
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-4.xml;17834902060263518863360;20.6149;1;1;0;1;1.34595e+06;956182
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-4.xml;17834902060263518863360;21.1492;1;1;0;0;1.34595e+06;956182
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-4.xml;17834902060263518863360;28.2359;1;1;1;1;633108;458583
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-4.xml;17834902060263518863360;21.8385;1;1;1;0;1.29062e+06;883817
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-4.xml;17834902060263518863360;41.7531;1;1;2;1;255025;158565
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-4.xml;17834902060263518863360;23.1271;1;1;2;0;1.19045e+06;811876
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-4.xml;17834902060263518863360;49.6874;1;1;5;1;608593;422680
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-4.xml;17834902060263518863360;22.997;1;1;5;0;1.23979e+06;830822
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-4.xml;17834902060263518863360;49.1318;1;1;10;1;608593;422680
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-4.xml;17834902060263518863360;22.927;1;1;10;0;1.23979e+06;830822
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-4.xml;17834902060263518863360;49.6781;1;1;20;1;608593;422680
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-4.xml;17834902060263518863360;22.9112;1;1;20;0;1.23979e+06;830822
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-4.xml;17834902060263518863360;48.5539;1;1;50;1;608593;422680
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-4.xml;17834902060263518863360;23.5213;1;1;50;0;1.23979e+06;830822
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-4.xml;17834902060263518863360;15.3857;2;1;0;1;1.31978e+06;938494
